idcliente;nombre;apellidos;razonsocial;cif;cp;domicilio;provincia;municipio;telefono;fax;email;web;observaciones;codcliente;er;certificadocaduca;suministrode;ctabancaria;fecha1;fecha2;fecha3;cliente;proveedor;fct;pdb;colaborador;otrasempresas;interesadosbolsa;asociacion;salesiano;interesado;ayuntamiento;contacto;cargo;tipo;cursointeresado;aceptamailing;fechanac;nacionalidad;sexo;movil;idespecialidad;idespecialidad2;idespecialidad3;idespecialidad4;idespecialidad5;iban;bic;convenio;conveniofecha;especialidadtexto
13430;LUBRIN;;NULL;;4271;PLAZA DE LA CONSTITUCION, Nº 1;ALMERÍA;LUBRIN;950 477001;950 477208;lubrin059@hotmail.com;www.lubrin.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13431;LUCAINENA DE LAS TORRES;;NULL;;4210;PLAZA DEL AYUNTAMIENTO, 4;ALMERÍA;LUCAINENA DE LAS TORRES;950 364068;950 364068;;www.lucainenadelastorres.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13432;LUCAR;;NULL;;4887;PLAZA REAL ISABEL II, Nº 1;ALMERÍA;LUCAR;950 424654;950 424510;aytolucar@hotmail.com;www.lucar.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13433;MACAEL;;NULL;;4867;AVDA. RONDA, Nº 33;ALMERÍA;MACAEL;950 128113;950 128527;masierra@dipalme.org;www.macael.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13434;MARIA;;NULL;;4838;PLAZA DE LA ENCARNACION, Nº 1;ALMERÍA;MARIA;950 417200;950 417080;;www.villademaria.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13435;MOJACAR;;NULL;;4638;PLAZA AYUNTAMIENTO, Nº 1;ALMERÍA;MOJACAR;950 615009;950 475200;info@mojacar.es;www.mojacar.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13436;MOJONERA (LA);;NULL;;4889;PLAZA CONSTITUCION, Nº 6;ALMERÍA;MOJONERA (LA);950 331004;950 331204;;www.lamojonera.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13437;NACIMIENTO;;NULL;;4540;C/ PLAZA, Nº 8;ALMERÍA;NACIMIENTO;950 350501;950 350501;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13438;NIJAR;;NULL;;4100;C / LA GLORIETA, Nº 1;ALMERÍA;NIJAR;950 360013;950 360301;alcaldia@nijar.es;www.nijar.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13439;OHANES;;NULL;;4459;PLAZA MIGUEL VIZCAÍNO, S/N;ALMERÍA;OHANES;950 608313;950 608313;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13440;OLULA DE CASTRO;;NULL;;4559;PLAZA JOSE ANTONIO, Nº 1;ALMERÍA;OLULA DE CASTRO;950 353000;950 356040;alo68sec@dipalme.org;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13441;OLULA DEL RIO;;NULL;;4860;PLAZA ESPAÑA, Nº 1;ALMERÍA;OLULA DEL RIO;950 441000;950 442189;;www.oluladelrio.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13442;ORIA;;NULL;;4810;PLAZA SAN ANTONIO, Nº 1;ALMERÍA;ORIA;950 122736;950 122788;;www.oria.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13443;PADULES;;NULL;;4458;PLAZA CONSTITUCION, Nº 1;ALMERÍA;PADULES;950 510001;950 510001;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13444;PARTALOA;;NULL;;4810;PLAZA CONSTITUCION, S/N;ALMERÍA;PARTALOA;950 436288;950 436288;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13445;PATERNA DEL RIO;;NULL;;4479;PLAZA MAYOR, Nº 4;ALMERÍA;PATERNA DEL RIO;950 513475;950 513475;al046int@dipalme.org;www.paternadelrio.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13446;PECHINA;;NULL;;4250;PLAZA DE LA VILLA, Nº 1;ALMERÍA;PECHINA;950 317125;950 317114;;www.pechina.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13447;PULPI;;NULL;;4640;AVDA. ANDALUCIA, 89;ALMERÍA;PULPI;950 480001;950 465349;pulpi@pulpi.es;www.pulpi.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13448;PURCHENA;;NULL;;4870;PLAZA LARGA, Nº 1;ALMERÍA;PURCHENA;950 423009;950 423177;http://www.dipalme.org/servicios/formularios/sugerencias.nsf/sugerencias?openform&correo=vmesasca@purchena.es;www.purchena.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13449;RAGOL;;NULL;;4440;C/ MAYOR, Nº 5;ALMERÍA;RAGOL;950 647050;950 648105;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13450;RIOJA;;NULL;;4260;PLAZA DE LA CONSTITUCIÓN, S/N;ALMERÍA;RIOJA;950 310254;950 310254;;www.rioja.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13451;ROQUETAS DE MAR;;NULL;;4740;PLAZA DE LA CONSTITUCION, Nº 1;ALMERÍA;ROQUETAS DE MAR;950 338585;950 321514;;www.aytoroquetas.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13452;SANTA CRUZ DE MARCHENA;;NULL;;4568;PLAZA DEL GENERALISIMO, Nº 6;ALMERÍA;SANTA CRUZ DE MARCHENA;950 643111;950 644002;al080reg@dipalme.org;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13453;SANTA FE DE MONDÚJAR;;NULL;;4420;PLAZA PINTORA, Nº 1;ALMERÍA;SANTA FE DE MONDÚJAR;950 640329;950 640329;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13454;SENES;;NULL;;4213;PLAZA MAYOR, S/N;ALMERÍA;SENES;950 362321;950 362330;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13455;SERON;;NULL;;4890;PLAZA NUEVA, Nº 1;ALMERÍA;SERON;950 426001;950 426165;;www.seron.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13456;SIERRO;;NULL;;4878;PLAZA ANDALUCÍA, S/N;ALMERÍA;SIERRO;950 423404;950 423404;al084sec@dipalme.org;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13457;SOMONTIN;;NULL;;4877;PLAZA SANTO, Nº 6;ALMERÍA;SOMONTIN;950 424533;950 424533;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13458;SORBAS;;NULL;;4270;PLAZA CONSTITUCION, Nº 1;ALMERÍA;SORBAS;950 364109;950 364001;dimartiga@dipalme.org;www.sorbas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13459;SUFLI;;NULL;;4878;PLAZA DE LA CONSTITUCION, Nº 3;ALMERÍA;SUFLI;950 423424;950 423424;ayuntamientodesufli@andaluciajunta.es;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13460;TABERNAS;;NULL;;4200;PLAZA DEL PUEBLO, Nº 1;ALMERÍA;TABERNAS;950 365002;950 362793;;www.ayuntamientodetabernas.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13461;TABERNO;;NULL;;4692;AVENIDA DE ANDALUCÍA, Nº 1;ALMERÍA;TABERNO;950 123040;950 123430;;www.taberno.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13462;TAHAL;;NULL;;4275;PLAZA MAYOR, S/N;ALMERÍA;TAHAL;950 434854;950 434854;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13463;TERQUE;;NULL;;4569;C/ ROSALIA DE CASTRO, Nº 6;ALMERÍA;TERQUE;950 633300;950 643300;;www.terque.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13464;TIJOLA;;NULL;;4880;PLAZA DE ESPAÑA, Nº 1;ALMERÍA;TIJOLA;950 420300;950 420106;registro@tijola.es;www.tijola.org/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13465;TRES VILLAS (LAS);;NULL;;4530;C/ VENTAS, Nº 6;ALMERÍA;TRES VILLAS (LAS);950 350800;950 350800;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13466;TURRE;;NULL;;4639;PASEO DE LA RAMBLA, Nº 44;ALMERÍA;TURRE;950 479011;950 479332;;www.turre.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13467;TURRILLAS;;NULL;;4211;PLAZA TEODORO MORENO, Nº 1;ALMERÍA;TURRILLAS;950 364415;950 364123;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13468;ULEILA DEL CAMPO;;NULL;;4279;PLAZA DE LA CONSTITUCIÓN, 1;ALMERÍA;ULEILA DEL CAMPO;950 363130;950 363050;;www.uleiladelcampo.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13469;URRACAL;;NULL;;4879;PLAZA DE LA CONSTITUCIÓN, Nº 1;ALMERÍA;URRACAL;950 424414;950 424414;;www.urracal.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13470;VELEFIQUE;;NULL;;4212;PLAZA DE LA CONSTITUCIÓN, Nº 1;ALMERÍA;VELEFIQUE;950 365372;950 365372;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13471;VELEZ BLANCO;;NULL;;4830;C/ CORREDERA, nº 38;ALMERÍA;VELEZ BLANCO;950 614800;950 614931;;www.ayuntamientodevelezblanco.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13472;VELEZ RUBIO;;NULL;;4820;PLAZA DE LA ENCARNACION, Nº 1;ALMERÍA;VELEZ RUBIO;950 410015;950 410001;webmaster@velezrubio.org;www.velezrubio.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13473;VERA;;NULL;;4620;PLAZA MAYOR, S/N;ALMERÍA;VERA;950 393016;950 393144;sac@vera.es;www.vera.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13474;VIATOR;;NULL;;4240;PLAZA CONSTITUCION, Nº 2;ALMERÍA;VIATOR;950 304415;;registro@dipalme.org;www.ayuntamientoviator.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13475;VICAR;;NULL;;4738;Plaza de La Inmaculada s/n;ALMERÍA;VICAR;950 553069;950 553541;alcaldia@vicar.es;www.vicar.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13476;ZURGENA;;NULL;;4650;C/ MESÓN, S/N;ALMERÍA;ZURGENA;950 449006;950 449290;;www.zurgena.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13477;ALLANDE ;;NULL;;33880;  AVDA. DONATO FERNÁNDEZ, 2 ;ASTURIAS;ALLANDE ;985807004;;oficinasgenerales@allande.org;www.allande.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13478;ALLER;;NULL;;33686;  CONSTITUCION, 1 (CABAÑAQUINTA) ;ASTURIAS;ALLER; 985 494000 ;98 5495121;ayuntamiento@ayto-aller.es;www.ayto-aller.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13479;AMIEVA;;NULL;;33558;  PRECENDI, S/N ;ASTURIAS;AMIEVA;  985 944676 ;96 5944653;aytoamieva@telefonica.net;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13480;AVILES;;NULL;;33402;PLAZA DE ESPAÑA, 1 ;ASTURIAS;AVILES;  985 122100 ;98 5541538;informacion@ayto-aviles.es;www.ayto-aviles.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13481;BELMONTE DE MIRANDA;;NULL;;33830;  AVENIDA RIO PIGUEÑA ;ASTURIAS;BELMONTE DE MIRANDA;  985 762160 ;;ayto@belmontedemiranda.com;www.belmontedemiranda.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13482;BIMENES;;NULL;;33527;  PLAZA DEL AYUNTAMIENTO, S/N ;ASTURIAS;BIMENES;  985 700004 ;98 5700932;info@bimenes.es;www.bimenes.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13483;BOAL;;NULL;;33720;  PLAZA DEL AYUNTAMIENTO, S/N ;ASTURIAS;BOAL;  985 620003 ;985 620178;info@concejodeboal.net;www.concejodeboal.net/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13484;CABRALES;;NULL;;33555; PLAZA DEL AYUNTAMIENTO, S/N ;ASTURIAS;CABRALES;  985 845021 ;98 5845572;turismo@cabrales.org;www.cabrales.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13485;CABRANES;;NULL;;33535; PLAZA EMIGRANTE, S/N ;ASTURIAS;CABRANES;  985 898002 ;98 5898121;alcaldia@cabranes.es;www.cabranes.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13486;CANDAMO;;NULL;;33829;  CTRA. GENERAL, 1 (GRULLOS) ;ASTURIAS;CANDAMO;  985 828056 ;98 5828228;alcaldia@ayto-candamo.es;www.ayto-candamo.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13487;CANGAS DE ONIS ;;NULL;;33550;  AVDA.DE COVADONGA S/N ;ASTURIAS;CANGAS DE ONIS ; 985 848043 ;98 5848043;turismo@cangasdeonis.com;www.cangasdeonis.com/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13488;CANGAS DEL NARCEA;;NULL;;33800; PLAZA CONDE TORENO, S/N ;ASTURIAS;CANGAS DEL NARCEA; 985 813865 ;98 5812727;informacion@ayto-cnarcea.es;www.ayto-cnarcea.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13489;CARAVIA;;NULL;;33199; CTRA. RIBADESELLA-CANERO, S/N ;ASTURIAS;CARAVIA; 985 853005 ;;;;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13490;CARREÑO;;NULL;;33430; C/ SANTA EULALIA, 1-3 ;ASTURIAS;CARREÑO; 985 870205 ;98 5884711;registro@ayto-carreno.es;www.ayto-carreno.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13491;CASO;;NULL;;33990; PLAZA DEL AYUNTAMIENTO, S/N ;ASTURIAS;CASO; 985 608002 ;98 5608166;info@ayto-caso.es;www.caso.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13492;CASTRILLON;;NULL;;33450; PLAZA DE EUROPA, 1;ASTURIAS;CASTRILLON;985 530050 ;98 5530854;ayto@ayto-castrillon.es;www.ayto-castrillon.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13493;CASTROPOL;;NULL;;33760; PLAZA AYUNTAMIENTO, 1 ;ASTURIAS;CASTROPOL; 985 635001;98 5635058;administracion@ayto-castropol.com;www.castropol.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13494;COAÑA;;NULL;;33795; CARRETERA DE JARRIO-COAÑA, S/N ;ASTURIAS;COAÑA; 985 630801;98 5630468;admonregistros@ayuntamientodecoana.com;www.ayuntamientodecoana.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13495;COLUNGA;;NULL;;33320; PLAZA DE JOSE ANTONIO, 1 ;ASTURIAS;COLUNGA; 985 856000 ;98 5852239;ayuntamiento@colunga.es ;www.colunga.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13496;CORVERA DE ASTURIAS;;NULL;;33416; C/ NUBLEDO, S/N ;ASTURIAS;CORVERA DE ASTURIAS; 985 505701 ;98 5505766;alcaldia@ayto-corvera.es;www.ayto-corvera.es/;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13497;CUDILLERO;;NULL;;33150; PLAZA DE SAN PEDRO ;ASTURIAS;CUDILLERO; 985 590003 ;98 5590713;;www.ayuntamientodecudillero.com;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13498;DEGAÑA;;NULL;;33812; CTRA. GENERAL, S/N ;ASTURIAS;DEGAÑA; 985 818734 ;98 5818734;aytodegania@telefonica.net;www.degania.org;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13499;FRANCO, EL;;NULL;;33746; PLAZA DE ESPAÑA, S/N ;ASTURIAS;FRANCO, EL; 985 478601 ;985 478 731;;www.elfranco.net;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13500;GIJON;;NULL;;33201;PLAZA MAYOR, 1 ;ASTURIAS;GIJON; 985 181111 ;98 5181117;alcaldia@gijon.es ;www.ayto-gijon.es;;;;;;;0000-00-00;0000-00-00;0000-00-00;0;0;NULL;NULL;0;0;0;0;0;0;1;;;;;0;0000-00-00;;;;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
